record_id|employer|occupation
4110620241051523617|N/A|NOT EMPLOYED
4110620241051524666|N/A|NOT EMPLOYED
4110620241051525045|GANNETT FLEMING|SECURITY CONSULTANT
4110620241051525270|N/A|NOT EMPLOYED
4110620241051529924|GEISINGER|PHYSICIAN
4110620241051531457|JPMORGAN CHASE|MANAGER
4110620241051533202|NOT EMPLOYED|NOT EMPLOYED
4110620241051534013|NOT EMPLOYED|NOT EMPLOYED
4110620241051534043|NOT EMPLOYED|NOT EMPLOYED
4110620241051534047|NOT EMPLOYED|NOT EMPLOYED
4110620241051534123|NOT EMPLOYED|NOT EMPLOYED
4110620241051534199|NOT EMPLOYED|NOT EMPLOYED
4110620241051534211|NOT EMPLOYED|NOT EMPLOYED
4110620241051540837|SELF-EMPLOYED|ASSISTANT MUSIC MINISTER
4110620241051543629|NOT EMPLOYED|NOT EMPLOYED
4110620241051545636|WEXLER WALKER|PUBLIC AFFAIRS EXECUTIVE
4110620241051608238|SELF EMPLOYED|ARBITRATOR
4110620241051608287|NOT EMPLOYED|NOT EMPLOYED
4110620241051608863|NOT EMPLOYED|NOT EMPLOYED
4110620241051615143|HAGEN CONSTRUCTION INC|CARPENTERS UNION MEMBER
4110620241051615174|J FLETCHER CREAMER & SON INC.|CARPENTERS UNION MEMBER
4110620241051615471|RON CARUSO CONSTR CO|CARPENTERS UNION MEMBER
4110620241051615718|ARTISAN DISPLAY INC|CARPENTERS UNION MEMBER
4110620241051619181|USLI|DATA ENTRY
4110620241051619197|USLI|DATA ENTRY
4110620241051619471|NOT EMPLOYED|NOT EMPLOYED
4110620241051642005|RETIRED|RETIRED
4110620241051642086|TROUTMAN PEPPER|ATTORNEY
4110620241051642136|UM HOLDINGS|EXECUTIVE
4110620241051642153|MCCORMICK TAYLOR INC.|CO-OWNER CHIEF EXECUTIVE OFFICER
4110620241051642223||
4110620241051642398|THE FIRST CITY COMPANY|ATTORNEY & REAL ESTATE PROFESSIONAL
4110620241051642550|RETIRED|RETIRED
4110620241051642556||
4110620241051642579|CAMPUS CLOUD SERVICES|MANAGING PARTNER
4110620241051642585||
4110620241051642589|RETIRED|RETIRED
4110620241051642603||
4110620241051642617|BARLEY SNYDER|ATTORNEY
4110620241051642726|LECK WASTE SERVICES|BUSINESS OWNER
4110620241051642744|MUHLENKAMP & CO. INC.|INVESTMENT MANAGER
4110620241051647059|NOT-EMPLOYED|NOT-EMPLOYED
4110620241051647077|NOT-EMPLOYED|NOT-EMPLOYED
4110620241051647091|NOT-EMPLOYED|NOT-EMPLOYED
4110620241051647852|NOT-EMPLOYED|NOT-EMPLOYED
4110620241051649549|SELF EMPLOYED|SOCIAL WORKER
4110620241051649688|NOT EMPLOYED|NOT EMPLOYED
4110620241051653589|NOT EMPLOYED|NOT EMPLOYED
4110620241051654344|NOT EMPLOYED|NOT EMPLOYED
4110620241051654908|NOT EMPLOYED|NOT EMPLOYED
4110620241051659452|NOT EMPLOYED|RETIRED
4110620241051660265|NOT EMPLOYED|NOT EMPLOYED
4110620241051662003|NOT EMPLOYED|NOT EMPLOYED
4110620241051662126|NOT EMPLOYED|NOT EMPLOYED
4110620241051696771||
4110720241051780045|NONE|HOMEMAKER
4110720241051782083|RETIRED|RETIRED
4110720241051783616|RETIRED|RETIRED
4110720241051784063|RETIRED|RETIRED
4110720241051785159|NONE|HOMEMAKER
4110720241051786148|RETIRED|RETIRED
4110720241051787681|RETIRED|RETIRED
4110720241051788095|NOT APPLICABLE|DISABILITY
4110720241051788757|RETIRED|RETIRED
4110720241051789619|RETIRED|RETIRED
4110720241051790110|RETIRED|RETIRED
4110720241051791329|RETIRED|RETIRED
4110720241051791580|NOT APPLICABLE|DISABILITY
4110720241051793608|VALLEY FORGE CASINO RESORT|VICE PRESIDENT GENERAL MANAGER
4110720241051797456|RETIRED|RETIRED
4110720241051798667|RETIRED|RETIRED
4110720241051798741|RETIRED|RETIRED
4110720241051808524|RETIRED|RETIRED
4110720241051808858|RETIRED|RETIRED
4110720241051811558|RETIRED|RETIRED
4110720241051812534|KELLER WILLIAMS REALTY|REALTOR
4110720241051813823|RETIRED|RETIRED
4110720241051815018|RETIRED|RETIRED
4110720241051816403|RETIRED|RETIRED
4110720241051821517|WESTGATE GLOBAL LOGISTICS|PRESIDENT
4110720241051822598|RETIRED|RETIRED
4110720241051823991|RETIRED|RETIRED
4110720241051825950|RETIRED|RETIRED
4110720241051826246|RETIRED|RETIRED
4110720241051828444|RETIRED|RETIRED
4110720241051829284|RETIRED|RETIRED
4110720241051833340|RETIRED|RETIRED
4110720241051835784|RETIRED|RETIRED
4110720241051837112|TAG TRANS|TRUCK DRIVER
4110720241051837542|RETIRED|RETIRED
4110720241051843846|RETIRED|RETIRED
4110720241051846952|RETIRED|RETIRED
4110720241051852868|RETIRED|RETIRED
4110720241051855302|RETIRED|RETIRED
4110720241051859876|RETIRED|RETIRED
4110720241051866032|RETIRED|RETIRED
4110720241051866524|RETIRED|RETIRED
4110720241051872853|HOMEMAKER|HOMEMAKER
4110720241051874314|RETIRED|RETIRED
4110720241051874367|RETIRED|RETIRED
4110720241051874498|RETIRED|RETIRED
4110720241051879434|2217 PROVIDENCE RD CHESTE|INSTRUCTOR DELAWARE COUNT
4110720241051879465||
4110720241051934954|NONE|NOT EMPLOYED
4110720241051935018|NONE|NOT EMPLOYED
4110720241051935031|NONE|NOT EMPLOYED
4110720241051947722|PSYCARE SOLUTIONS INC.|PSYCHOLOGIST
4110720241051958762|STONEPARTNERSHIP|BUSINESS
4110720241051966923|TEMPLE UNIVERSITY|EDUCATOR
4110720241051999442|OSS HESLTH|PHYSICIAN
4110720241052017119|VILLANOVA UNIVERSITY|ADJUNCT INSTRUCTOR
4110720241052029134|NONE|NOT EMPLOYED
4110720241052029140|NONE|NOT EMPLOYED
4110720241052055224|NOT EMPLOYED|NOT EMPLOYED
4110720241052093236|PNC BANK, N.A.|DERIVATIVES OPERATIONS ANALYST
4110720241052138215|NOT EMPLOYED|NOT EMPLOYED
4110720241052138230|NOT EMPLOYED|NOT EMPLOYED
4110720241052147873|SELF EMPLOYED|COUNSELOR
4110720241052152999|US NAVY|INFORMATION SYSTEM SECURITY MANAGER
4110720241052173250|NOT EMPLOYED|NOT EMPLOYED
4110720241052240431|NOT EMPLOYED|NOT EMPLOYED
4110720241052249387|NOT EMPLOYED|NOT EMPLOYED
4110720241052258384|TECNICO SOLUTIONS|CFO
4110720241052271497|NOT EMPLOYED|NOT EMPLOYED
4110720241052271687|NOT EMPLOYED|NOT EMPLOYED
4110720241052283461|JUNIATA VALLEY BANK|BANKER
4110720241052289560|SELF-EMPLOYED|COUNSELOR
4110720241052289561|SELF-EMPLOYED|COUNSELOR
4110720241052306899|SELF|COOK
4110720241052306900|SELF|COOK
4110720241052337558|NOT EMPLOYED|NOT EMPLOYED
4110720241052350478|NOT EMPLOYED|NOT EMPLOYED
4110720241052370278|NOT EMPLOYED|NOT EMPLOYED
4110720241052387307|NOT EMPLOYED|NOT EMPLOYED
4110720241052388585|DUN-RITE ELECTRICAL SERVICES, INC|ELECTRICIAN
4110720241052399005|THOMAS JEFFERSON UNIVERSITY HOSPITAL|PHYSICIAN
4110720241052469856|BERGER MONTAGUE|MANAGING PARTNER
4110720241052469864|BERGER MONTAGUE|MANAGING PARTNER
4110720241052471083|SELF|REAL ESTATE
4110720241052483584|SELF|PHYSICIAN
4110720241052483606|SELF|PHYSICIAN
4110720241052530185|NOT EMPLOYED|NOT EMPLOYED
4110720241052530237|NOT EMPLOYED|NOT EMPLOYED
4110720241052530257|NOT EMPLOYED|NOT EMPLOYED
4110720241052552468|NOT EMPLOYED|NOT EMPLOYED
4110720241052558173|DECHERT LLP|ATTORNEY
4110720241052568107|NOT EMPLOYED|NOT EMPLOYED
4110720241052582577|NOT EMPLOYED|NOT EMPLOYED
4110720241052594398|NOT EMPLOYED|NOT EMPLOYED
4110720241052613978|WADE BOEGER|MUSICIAN / ENTERTAINER
4110720241052615001|NOT EMPLOYED|NOT EMPLOYED
4110720241052629801|NOT EMPLOYED|NOT EMPLOYED
4110720241052682241|UNIVERSITY OF PITTSBURGH|PROFESSOR
4110720241052691771|UPMC|FORENSIC COUNSELOR
4110720241052703003|NOT EMPLOYED|NOT EMPLOYED
4110720241052703025|NOT EMPLOYED|NOT EMPLOYED
4110720241052708346|NOT EMPLOYED|NOT EMPLOYED
4110720241052715048|NOT EMPLOYED|NOT EMPLOYED
4110720241052740557|BUCKNELL UNIVERSITY|EDUCATOR
4110720241052746871|NOT EMPLOYED|NOT EMPLOYED
4110720241052746873|NOT EMPLOYED|NOT EMPLOYED
4110720241052751671|NOT EMPLOYED|NOT EMPLOYED
4110720241052756452|CENTRE COUNTY GOVERNMENT|PROTHONOTARY
4110720241052765748|NOT EMPLOYED|NOT EMPLOYED
4110720241052772428|NOT EMPLOYED|NOT EMPLOYED
4110720241052802111|NOT EMPLOYED|NOT EMPLOYED
4110720241052817330|NOT EMPLOYED|NOT EMPLOYED
4110720241052819649|NOT EMPLOYED|NOT EMPLOYED
4110720241052941023|MVP MANAGEMENT COMPANY|FINANCE
4110720241052943639|NOT EMPLOYED|NOT EMPLOYED
4110720241052990843|NOT EMPLOYED|NOT EMPLOYED
4110720241053001484|UHS|NURSE
4110720241053035167|NOT EMPLOYED|NOT EMPLOYED
4110720241053102073|NONE|RETIRED
4110720241053123186|NOT EMPLOYED|NOT EMPLOYED
4110720241053295931|NOT EMPLOYED|NOT EMPLOYED
4110720241053329004|CARNEGIE MELLON UNIVERSITY|PROFESSOR
4110720241053353553|NOT EMPLOYED|NOT EMPLOYED
4110720241053353625|NOT EMPLOYED|NOT EMPLOYED
4110720241053353627|NOT EMPLOYED|NOT EMPLOYED
4110720241053359875|NOT EMPLOYED|NOT EMPLOYED
4110720241053426362|NOT EMPLOYED|NOT EMPLOYED
4110720241053428504|NOT EMPLOYED|NOT EMPLOYED
4110720241053603808|NOT EMPLOYED|NOT EMPLOYED
4110720241053603821|NOT EMPLOYED|NOT EMPLOYED
4110720241053653543|NOT EMPLOYED|NOT EMPLOYED
4110720241053730735|ARCADIA UNIVERSITY|PROFESSOR OF ENGLISH
4110720241053730779|ARCADIA UNIVERSITY|PROFESSOR OF ENGLISH
4110720241053730849|ARCADIA UNIVERSITY|PROFESSOR OF ENGLISH
4110720241053730872|ARCADIA UNIVERSITY|PROFESSOR OF ENGLISH
4110720241053730898|ARCADIA UNIVERSITY|PROFESSOR OF ENGLISH
4110720241053742426|LAFAYETTE COLLEGE|EDUCATOR
4110720241053742429|LAFAYETTE COLLEGE|EDUCATOR
4110720241053822886|SELF|LAWYER
4110720241053829120|SELF|PUBLISHING
4110720241053829128|SELF|PUBLISHING
4110720241053850067|NOT EMPLOYED|NOT EMPLOYED
4110720241053966073|NOT EMPLOYED|NOT EMPLOYED
4110720241053988911|NOT EMPLOYED|NOT EMPLOYED
4110720241054018633|BECHTEL PLANT MACHINERY INC|ENGINEER
4110720241054018700|BECHTEL PLANT MACHINERY INC|ENGINEER
4110720241054044747|NOT EMPLOYED|NOT EMPLOYED
4110720241054053091|CONNECT AMERICA|CEO
4110720241054073567|FREE LIBRARY OF PHILADELPHIA|LIBRARIAN
4110720241054126753|NOT EMPLOYED|NOT EMPLOYED
4110720241054149126|NOT EMPLOYED|NOT EMPLOYED
4110720241054149154|NOT EMPLOYED|NOT EMPLOYED
4110720241054151013|NOT EMPLOYED|NOT EMPLOYED
4110720241054195049|U OF PENNSYLVANIA|PHYSICIAN
4110720241054224471|ILLUMINA, INC|REGULATORY AFFAIRS CONSULTANT
4110720241054226425|NOT EMPLOYED|NOT EMPLOYED
4110720241054226514|NOT EMPLOYED|NOT EMPLOYED
4110720241054226525|NOT EMPLOYED|NOT EMPLOYED
4110720241054227432|FLEXPRO|CONSULTANT
4110720241054290358|NOT EMPLOYED|NOT EMPLOYED
4110720241054296653|NOT EMPLOYED|NOT EMPLOYED
4110720241054364914|NOT EMPLOYED|NOT EMPLOYED
4110720241054364929|NOT EMPLOYED|NOT EMPLOYED
4110720241054366050|NOT EMPLOYED|NOT EMPLOYED
4110720241054366512|NOT EMPLOYED|NOT EMPLOYED
4110720241054366514|NOT EMPLOYED|NOT EMPLOYED
4110720241054375398|MERCK|ENGINEERING
4110720241054399389|NOT EMPLOYED|NOT EMPLOYED
4110720241054414115|MOTLEY RICE|ATTORNEY
4110720241054430333|SAINT JOSEPH'S U|PROFESSOR
4110720241054470293|NOT EMPLOYED|NOT EMPLOYED
4110720241054516461|NOT EMPLOYED|NOT EMPLOYED
4110720241054516481|NOT EMPLOYED|NOT EMPLOYED
4110720241054597670|ZOOMRX|CONSULTANT
4110720241054605582|NOT EMPLOYED|NOT EMPLOYED
4110720241054609777|SELF|REAL ESTATE DEVELOPER
4110720241054624347|SELF|BOOKSELLER
4110720241054639031|NOT EMPLOYED|RETIRED
4110720241054639064|NOT EMPLOYED|NOT EMPLOYED
4110720241054639508|NOT EMPLOYED|NOT EMPLOYED
4110720241054639911|NOT EMPLOYED|NOT EMPLOYED
4110720241054659829|NOT EMPLOYED|NOT EMPLOYED
4110720241054763609|KELLER WILLIAMS|REAL ESTATE
4110720241054795874|PITTSBURGH PENGUINS|CFO
4110720241054795878|PITTSBURGH PENGUINS|CFO
4110720241054886168|STATE OF PA|PHYSICIAN
4110720241054892342|NONE|NOT EMPLOYED
4110720241054929110|NOT EMPLOYED|NOT EMPLOYED
4110720241054957522|NOT EMPLOYED|NOT EMPLOYED
4110720241054968490|SIEMENS MEDICAL SOLUTIONS|ENGINEER
4110720241054989159|NOT EMPLOYED|NOT EMPLOYED
4110720241054995742|NOT EMPLOYED|NOT EMPLOYED
4110720241055085259|NAWCC, INC.|LIBRARIAN
4110720241055115441|NOT EMPLOYED|NOT EMPLOYED
4110720241055203859|NOT EMPLOYED|NOT EMPLOYED
4110720241055208190|NOT EMPLOYED|NOT EMPLOYED
4110720241055300661|NOT EMPLOYED|NOT EMPLOYED
4110720241055378950|NOT EMPLOYED|NOT EMPLOYED
4110720241055397623|SAMUEL A. FALCONE, JR.|ATTORNEY
4110720241055400945|NOT EMPLOYED|NOT EMPLOYED
4110720241055457216|CSL BEHRING|STATISTICIAN
4110720241055457272|CSL BEHRING|STATISTICIAN
4110720241055464948|NOT EMPLOYED|NOT EMPLOYED
4110720241055464969|NOT EMPLOYED|NOT EMPLOYED
4110720241055466837|NOT EMPLOYED|NOT EMPLOYED
4110720241055481587|NOT EMPLOYED|NOT EMPLOYED
4110720241055490593|NOT EMPLOYED|NOT EMPLOYED
4110720241055529242|NOT EMPLOYED|NOT EMPLOYED
4110720241055536550|INSOMNIA COOKIES|ACCOUNTING MANAGER
4110720241055558332|NOT EMPLOYED|NOT EMPLOYED
4110720241055558369|NOT EMPLOYED|NOT EMPLOYED
4110720241055558889|SHU|ADMINISTRATOR
4110720241055614361|NOT EMPLOYED|NOT EMPLOYED
4110720241055674857|NOT EMPLOYED|NOT EMPLOYED
4110720241055766828|NOT EMPLOYED|NOT EMPLOYED
4110720241055770212|ECKERT SEAMANS|LAWYER
4110720241055779228|MURALARTS PHILA.|TOUR GUIDE
4110720241055815127|NOT EMPLOYED|NOT EMPLOYED
4110720241055815140|NOT EMPLOYED|NOT EMPLOYED
4110720241055835642|COBHAM|ENGINEER
4110720241055874610|NOT EMPLOYED|NOT EMPLOYED
4110720241055920561|NOT EMPLOYED|NOT EMPLOYED
4110720241055923245|BERGER MONTAGUE|ATTORNEY
4110720241055943325|CARNEGIE MELLON UNIVERSITY|SOFTWARE ENGINEER
4110720241056031985|NOT EMPLOYED|NOT EMPLOYED
4110720241056039730|NOT EMPLOYED|NOT EMPLOYED
4110720241056088075|NOT EMPLOYED|NOT EMPLOYED
4110720241056091727|NOT EMPLOYED|NOT EMPLOYED
4110720241056129989|UPENN|PHYSICIAN
4110720241056161142|SELF JUDY GETTLE|PSYCHOLOGIST
4110720241056161145|SELF JUDY GETTLE|PSYCHOLOGIST
4110720241056184335|PHOENIXVILLE SCHOOL DISTRICT|PUBLIC EDUCATION
4110720241056243196|NOT EMPLOYED|NOT EMPLOYED
4110720241056243232|NOT EMPLOYED|NOT EMPLOYED
4110720241056310895|BARRACK, RODOS & BACINE|ATTORNEY
4110720241056314569|SELF|ATTORNEY
4110720241056314600|SELF|ATTORNEY
4110720241056332386|RETIRED|RETIRED PROFESSOR
4110720241056332824|NOT EMPLOYED|NOT EMPLOYED
4110720241056342003|NOT EMPLOYED|NOT EMPLOYED
4110720241056342071|NOT EMPLOYED|NOT EMPLOYED
4110720241056342097|NOT EMPLOYED|NOT EMPLOYED
4110720241056347208|NOT EMPLOYED|NOT EMPLOYED
4110720241056347977|NOT EMPLOYED|NOT EMPLOYED
4110720241056349341|BUILDING INSPECTION SERVICE, INC.|MANAGEMENT
4110720241056363676|NOT EMPLOYED|NOT EMPLOYED
4110720241056381835|NOT EMPLOYED|NOT EMPLOYED
4110720241056381884|NOT EMPLOYED|NOT EMPLOYED
4110720241056381905|NOT EMPLOYED|NOT EMPLOYED
4110720241056381973|NOT EMPLOYED|NOT EMPLOYED
4110720241056401943|NOT EMPLOYED|NOT EMPLOYED
4110720241056412211|FULWIDER CORPORATION|REAL ESTATE
4110720241056419763|SELF-EMPLOYED|PHYSICIAN
4110720241056473711|NOT EMPLOYED|NOT EMPLOYED
4110720241056518719|NOT EMPLOYED|NOT EMPLOYED
4110720241056520744|NOT EMPLOYED|NOT EMPLOYED
4110720241056528936|NOT EMPLOYED|NOT EMPLOYED
4110720241056649067|NOT EMPLOYED|NOT EMPLOYED
4110720241056667137|ADOPTION LEGAL UNIT|ATTORNEY
4110720241056667216|ADOPTION LEGAL UNIT|ATTORNEY
4110720241056667243|ADOPTION LEGAL UNIT|ATTORNEY
4110720241056667248|ADOPTION LEGAL UNIT|ATTORNEY
4110720241056668017|NOT EMPLOYED|NOT EMPLOYED
4110720241056684165|ST. JOHN'S UCC, COOPERSBURG PA|ORDAINED MINISTER
4110720241056703900|FORTIS LIFE SCIENCES|SCIENTIST
4110720241056771207|NOT EMPLOYED|NOT EMPLOYED
4110720241056818467|NOT EMPLOYED|NOT EMPLOYED
4110720241056822247|NOT EMPLOYED|NOT EMPLOYED
4110720241056912483|NOT EMPLOYED|NOT EMPLOYED
4110720241056916174|NOT EMPLOYED|NOT EMPLOYED
4110720241056921682|NOT EMPLOYED|NOT EMPLOYED
4110720241056940244|NOT EMPLOYED|NOT EMPLOYED
4110720241056940323|NOT EMPLOYED|NOT EMPLOYED
4110720241056995458|NOT EMPLOYED|NOT EMPLOYED
4110720241057022853|NOT EMPLOYED|NOT EMPLOYED
4110720241057051844|DOVECOTE MISSIONS, LLC|DOVECOTE MISSIONS
4110720241057051854|DOVECOTE MISSIONS, LLC|DOVECOTE MISSIONS
4110720241057053284|NOT EMPLOYED|NOT EMPLOYED
4110720241057076408|NOT EMPLOYED|NOT EMPLOYED
4110720241057090771|KIG|COO
4110720241057093350|NOT EMPLOYED|NOT EMPLOYED
4110720241057143510|SELF|ARTIST
4110720241057173073|NOT EMPLOYED|NOT EMPLOYED
4110720241057243849|NOT EMPLOYED|NOT EMPLOYED
4110720241057243888|NOT EMPLOYED|NOT EMPLOYED
4110720241057249684|SELF|PHYSICIAN
4110720241057320673|NOT EMPLOYED|NOT EMPLOYED
4110720241057320690|NOT EMPLOYED|NOT EMPLOYED
4110720241057383190|NOT EMPLOYED|NOT EMPLOYED
4110720241057475815|HOFSTEIN WEINER & MEYER, PC|ATTORNEY
4110720241057478006|NONE|RETIRED
4110720241057478015|NONE|RETIRED
4110720241057478016|NONE|RETIRED
4110720241057511952|PENN STATE|PHYSICIAN
4110720241057583637|NOT EMPLOYED|NOT EMPLOYED
4110720241057583670|NOT EMPLOYED|NOT EMPLOYED
4110720241057583728|NOT EMPLOYED|NOT EMPLOYED
4110720241057583745|NOT EMPLOYED|NOT EMPLOYED
4110720241057583794|NOT EMPLOYED|NOT EMPLOYED
4110720241057583830|NOT EMPLOYED|NOT EMPLOYED
4110720241057583957|NOT EMPLOYED|NOT EMPLOYED
4110720241057585046|NOT EMPLOYED|NOT EMPLOYED
4110720241057585102|NOT EMPLOYED|NOT EMPLOYED
4110720241057590624|NOT EMPLOYED|NOT EMPLOYED
4110720241057626099|NOT EMPLOYED|NOT EMPLOYED
4110720241057687007|SELF|PSYCHOLOGIST
4110720241057695210|GRAND VIEW HOSPITSL|RN
4110720241057695282|GRAND VIEW HOSPITSL|RN
4110720241057733342|VHA|RN
4110720241057733397|VHA|RN
4110720241057787555|JP MORGAN CHASE|IT EXECUTIVE
4110720241057862888|PREMIER, INC.|VICE PRESIDENT
4110720241057888748|THERMO FISHER SCIENTIFIC|FIELD SERVICE ENGINEER
4110720241057904482|IOWA STATE UNIVERSITY|PROFESSOR
4110720241057942694|SELF|ATTORNEY
4110720241057942705|SELF|ATTORNEY
4110720241057942710|SELF|ATTORNEY
4110720241057949831|MMODAL|MEDICAL EDITOR
4110720241058072128|JILLEAN JOHNSON|TEACHER
4110720241058102616|NOT EMPLOYED|NOT EMPLOYED
4110720241058130263|NOT EMPLOYED|NOT EMPLOYED
4110720241058217023|SUSQUEHANNA INTERNATIONAL GROUP|FINANCE
4110720241058239673|NOT EMPLOYED|NOT EMPLOYED
4110720241058281754|NOT EMPLOYED|NOT EMPLOYED
4110720241058281784|NOT EMPLOYED|NOT EMPLOYED
4110720241058297205|NOT EMPLOYED|NOT EMPLOYED
4110720241058414157|NOT EMPLOYED|NOT EMPLOYED
4110720241058431914|NOT EMPLOYED|NOT EMPLOYED
4110720241058444109|RP MANAGEMENT, INC.|GRAPHIC DESIGNER
4110720241058522728|NOT EMPLOYED|NOT EMPLOYED
4110720241058522752|NOT EMPLOYED|NOT EMPLOYED
4110720241058543881|NOT EMPLOYED|NOT EMPLOYED
4110720241058571065|NOT EMPLOYED|NOT EMPLOYED
4110720241058577367|NOT EMPLOYED|NOT EMPLOYED
4110720241058598900|NOT EMPLOYED|NOT EMPLOYED
4110720241058598922|NOT EMPLOYED|NOT EMPLOYED
4110720241058607376|NOT EMPLOYED|NOT EMPLOYED
4110720241058622992|CITY OF PHILADELPHIA|LAWYER
4110720241058636662|SELF|INSURANCE BROKER
4110720241058651730|NOT EMPLOYED|NOT EMPLOYED
4110720241058673420|SELF EMPLOYED.|ATTTORNEY
4110720241058676359|SELF|DENTIST
4110720241058732105|SELF|EDUCATIONAL CONSULTANT
4110720241058745552|ARNOLD B. KOGAN|RETIRED
4110720241058745584|ARNOLD B. KOGAN|RETIRED
4110720241058767571|KONTOS MENGINE LAW|TRIAL LAWYER
4110720241058774147|NOT EMPLOYED|NOT EMPLOYED
4110720241058781122|US FEDERAL GOVERNMENT|GOVERNMENT EMPLOYEE
4110720241058788332|COHEN SEGLIAS|ATTORNEY
4110720241058827680|NOT EMPLOYED|NOT EMPLOYED
4110720241058827706|NOT EMPLOYED|NOT EMPLOYED
4110720241058857356|GEISINGER HEALTH SYSTEMS|SYSTEMS ANALYST
4110720241058864332|SELF|PHYSICIAN
4110720241058869158|NOT EMPLOYED|NOT EMPLOYED
4110720241058869198|NOT EMPLOYED|NOT EMPLOYED
4110720241058869207|NOT EMPLOYED|NOT EMPLOYED
4110720241058899451|NOT EMPLOYED|NOT EMPLOYED
4110720241058899524|NOT EMPLOYED|NOT EMPLOYED
4110720241058915999|NONE|NOT EMPLOYED
4110720241058938327|NOT EMPLOYED|NOT EMPLOYED
4110720241058938342|NOT EMPLOYED|NOT EMPLOYED
4110720241058938357|NOT EMPLOYED|NOT EMPLOYED
4110720241058966531|NOT EMPLOYED|NOT EMPLOYED
4110720241058966572|NOT EMPLOYED|NOT EMPLOYED
4110720241059002845|NOT EMPLOYED|NOT EMPLOYED
4110720241059034655|NOT EMPLOYED|NOT EMPLOYED
4110720241059074311|NONE|RETIRED
4110720241059133150|ST. STEPHENS EPISCOPAL CHURCH, WILKES-|CHURCH MUSICIAN
4110720241059199801|NOT EMPLOYED|NOT EMPLOYED
4110720241059208241|EDELSON LECHTZIN LLP|ATTORNEY
4110720241059267436|NOT EMPLOYED|NOT EMPLOYED
4110720241059267439|NOT EMPLOYED|NOT EMPLOYED
4110720241059267505|NOT EMPLOYED|NOT EMPLOYED
4110720241059267523|NOT EMPLOYED|NOT EMPLOYED
4110720241059267533|NOT EMPLOYED|NOT EMPLOYED
4110720241059267559|NOT EMPLOYED|NOT EMPLOYED
4110720241059267650|NOT EMPLOYED|NOT EMPLOYED
4110720241059281966|SELF|IT CONSULTANT
4110720241059292522|NOT EMPLOYED|NOT EMPLOYED
4110720241059292533|NOT EMPLOYED|NOT EMPLOYED
4110720241059292562|NOT EMPLOYED|NOT EMPLOYED
4110720241059301389|CHATHAM UNIVERSITY|DEAN
4110720241059309290|NOT EMPLOYED|NOT EMPLOYED
4110720241059309297|NOT EMPLOYED|NOT EMPLOYED
4110720241059314569|TRUSTEES OF UNIVERSITY OF PENNSYLVANIA|PHYSICIAN
4110720241059319635|NOT EMPLOYED|NOT EMPLOYED
4110720241059342443|SELF|LAWYER
4110720241059345158|ECHA|PHYSICIAN
4110720241059356689|JCHAI|NONPROFIT EXECUTIVE DIRECTOR
4110720241059385790|NOT EMPLOYED|NOT EMPLOYED
4110720241059438228|PEPSICO|TRUCK DRIVER
4110720241059441962|NOT EMPLOYED|NOT EMPLOYED
4110720241059449823|NOT EMPLOYED|NOT EMPLOYED
4110720241059524193|DUANE MORRIS LLP|ATTORNEY
4110720241059566002|NOT EMPLOYED|NOT EMPLOYED
4110720241059566051|NOT EMPLOYED|NOT EMPLOYED
4110720241059566089|NOT EMPLOYED|NOT EMPLOYED
4110720241059566092|NOT EMPLOYED|NOT EMPLOYED
4110720241059579668|NOT EMPLOYED|NOT EMPLOYED
4110720241059591045|NOT EMPLOYED|NOT EMPLOYED
4110720241059594387|NONE|RETIRED
4110720241059594401|NONE|RETIRED
4110720241059594431|NONE|RETIRED
4110720241059656143|NOT EMPLOYED|NOT EMPLOYED
4110720241059662719|MONTE ROSA TX|SCIENTIST
4110720241059697586|NOT EMPLOYED|NOT EMPLOYED
4110720241059697673|NOT EMPLOYED|NOT EMPLOYED
